,eLower,eUpper,dead_asymmetry_thrown_beta,dead_asymmetry_type0_beta,dead_corrected_asymmetry_type0_beta,withoutdead_asymmetry_thrown_beta,withoutdead_asymmetry_type0_beta,withoutdead_corrected_asymmetry_type0_beta,err_dead_asymmetry_thrown_beta,err_dead_asymmetry_type0_beta,err_dead_corrected_asymmetry_type0_beta,err_withoutdead_asymmetry_thrown_beta,err_withoutdead_asymmetry_type0_beta,err_withoutdead_corrected_asymmetry_type0_beta,dead_correction_misbs,dead_correction_misbs_thrown,withoutdead_correction_misbs,withoutdead_correction_misbs_thrown,err_dead_correction_misbs,err_dead_correction_misbs_thrown,err_withoutdead_correction_misbs,err_withoutdead_correction_misbs_thrown,dead_precision_type0_corrected_asymmetry,withoutdead_precision_type0_corrected_asymmetry,dead_precision_type0_correction,withoutdead_precision_type0_correction,dead_KE;1,dead_EdepType0;1,dead_EdepType1;1,withoutdead_KE;1,withoutdead_EdepType0;1,withoutdead_EdepType1;1,dead_weighted_corrected_asymmetry_type0,withoutdead_weighted_corrected_asymmetry_type0,dead_err_weight,withoutdead_err_weight,err_dead_weighted_corrected_asymmetry_type0,err_withoutdead_weighted_corrected_asymmetry_type0
30,250,650,-0.11691874472581719,-0.11798876964863363,-0.11884459614739969,-0.11669085885803655,-0.11820184797351894,-0.11862235268231772,0.0009226936518417345,0.0009096226223386054,0.0009977777781173278,0.0010467061295092153,0.0011570426348549033,0.0010762841853256045,0.00723160113730492,0.015059014361689554,0.0035458877713295924,0.023864780726633596,0.002524911621773968,0.002833579316233298,0.0019005074111814086,0.005324074456345377,-0.008395651215641403,-0.009073198777367019,0.34914973514633785,0.5359750600535167,108232749.0,104144683.0,1815563.0,108240359.0,104316428.0,1835775.0,-0.11435570939839995,-0.11432205350294157,0.00017972479357006389,0.0001802146050637548,-0.00011156314581863084,-0.00012050717119490586
31,275,650,-0.11686380261026236,-0.11813247206618036,-0.11865660007330632,-0.1170296237302538,-0.11884052855074392,-0.11904625790464203,0.0010863098175277037,0.0010695750359864698,0.001171710295631361,0.0012167847577100469,0.0013128833065527603,0.001245170616470307,0.004441111231360271,0.01407805737237146,0.0017311486903683834,0.024370769386892446,0.0024872455086558214,0.003094134423514715,0.00196609673830213,0.0059594915575144364,-0.009874800853112896,-0.010459552768703646,0.5600502619912991,1.1357180057616831,98122577.0,94232423.0,1647452.0,98124794.0,94382762.0,1665831.0,-0.11395235705896344,-0.11450637671457886,0.00018811468697607243,0.00018862988557454962,-0.000130870610171629,-0.00013990671077188734
32,300,650,-0.1180357774355352,-0.119407255701826,-0.11981859627323183,-0.11703231466790721,-0.11929801638211178,-0.1193314024639667,0.001098461101438045,0.0010380236254992961,0.0012244679215149352,0.001453092613341805,0.0015468593495067777,0.0014795528596011761,0.0034694534050225146,0.013270171879730596,0.0002742293718833593,0.025758760266862024,0.002906577641313625,0.003495193848528872,0.002185967500496713,0.00685228164375469,-0.01021934791092598,-0.012398688266887182,0.8377624086566349,7.971310605730784,88127107.0,84457395.0,1479555.0,88126066.0,84595924.0,1495748.0,-0.11482921496326741,-0.11455124132802139,0.0001977762258874445,0.00019834868839345288,-0.00013776531657686664,-0.00016666013460515388
33,50,675,-0.11766520289027883,-0.11892853991361434,-0.12038153762975914,-0.11694493026162793,-0.11823807301878891,-0.11952627555828792,0.0006044477231825506,0.0006085800929383978,0.0007247106999616205,0.0005502056338420821,0.0005448194919302694,0.0005240608300448711,0.012220914656624626,0.005008920332351374,0.01083860942241127,0.02210617540586373,0.001620922912521495,0.002530342586507758,0.001701734566443995,0.0034531333266788504,-0.006020114996292148,-0.004384482220307356,0.13263515522897762,0.15700672476722657,180373104.0,175899477.0,2966411.0,180373163.0,176178003.0,3013630.0,-0.1173958258739643,-0.11674630628885116,0.00014251645549296366,0.00014291115667768462,-8.301270334258553e-05,-5.914046157276289e-05
34,75,675,-0.11787633149668666,-0.11891894784723513,-0.12034858086765032,-0.11727366704271823,-0.11850069998621539,-0.11967728370882764,0.0006124234649945785,0.0006434783925940621,0.0007658324038518792,0.0005089439377798674,0.0005327793082314969,0.0005396660217505812,0.01202718790041268,0.004630200394746092,0.009911341964705743,0.02166219833352422,0.0017058810363217876,0.0024211176459691206,0.001607160529592951,0.003488802103583902,-0.006363451885602872,-0.004509343837244648,0.14183540246039184,0.1621536755886382,173939360.0,169315958.0,2879952.0,173933845.0,169566493.0,2921380.0,-0.11714965068025252,-0.1166722743941637,0.00014466582712566566,0.0001450506299237703,-8.762169044462161e-05,-6.088655244189077e-05
35,100,675,-0.11765546680212441,-0.11854987783939214,-0.11982273923811582,-0.11730734364920482,-0.11857849809681525,-0.1196153027803968,0.0006360823767695333,0.0006369725210866416,0.0007286275912907667,0.0005449637127847226,0.000569126266017812,0.0005775597812805022,0.010727112965796568,0.004195537486711632,0.008743236149647378,0.02130196121274522,0.001583173916551112,0.0023099156215557297,0.0014971001148884337,0.0036329645789412632,-0.006080879104614803,-0.004828477359128967,0.14758620717420118,0.1712295183687579,166440582.0,161735844.0,2765026.0,166440583.0,161976286.0,2802496.0,-0.11643573717537577,-0.11640696123453344,0.00014744120949450608,0.00014782462241221287,-8.272140519860275e-05,-6.511693088365032e-05
36,125,675,-0.11715404268706088,-0.11817009091991537,-0.11927225548025405,-0.11718710789082541,-0.11849623695803885,-0.11937433204906232,0.0006044852594496223,0.0006462224409338908,0.0007044957020421865,0.0005868899332211852,0.0006171526052496461,0.0006081434536957378,0.009306698139284099,0.0034856735181807144,0.007412651415330408,0.02094246693625594,0.0014538961910341335,0.0022810669610714746,0.001371376241499819,0.0038002861209466094,-0.005906618426938512,-0.005094423928971544,0.15622040913706609,0.18500482009225735,158109769.0,153384185.0,2631822.0,158115741.0,153615587.0,2664755.0,-0.11570744689374982,-0.1159768026540104,0.00015083475687452028,0.00015121994173730892,-7.93696432482666e-05,-6.83756141900261e-05
37,150,675,-0.11672261760897698,-0.11776062451372404,-0.11885352292920517,-0.11709819813689086,-0.11858218987158968,-0.11937113207418876,0.0006077387720905806,0.0006653529885215488,0.0007317590318854136,0.000644020451439504,0.0006786315608066139,0.0006708099372652006,0.009252306540999103,0.002730932138777113,0.0066607360959376445,0.021663071584350758,0.0016064302817869274,0.002270064978138117,0.0014362422212151613,0.004179762716508577,-0.006156813982882814,-0.005619532340937292,0.1736248442124636,0.2156281528840513,149136726.0,144438577.0,2485323.0,149140969.0,144657332.0,2514808.0,-0.11510936429790786,-0.11578246808676543,0.0001548546111906353,0.00015525488315007828,-8.204481597868717e-05,-7.545573079284893e-05
38,175,675,-0.11648951613814756,-0.11717450812674524,-0.1182203425548381,-0.11720884800628235,-0.1184993322872957,-0.1192923467452071,0.0006629819909094089,0.0006544636493608845,0.0007234365721913113,0.000715180798258937,0.0007563972434149445,0.0007477861391152848,0.008882491087581464,0.0022359760424916107,0.0066989836291411675,0.021209551861869746,0.0017855235576023512,0.0021260084828149447,0.0016050157071979905,0.00438313096671355,-0.006119391608561238,-0.006268517298200684,0.20101608208745367,0.2395909284232359,139676366.0,135045852.0,2330446.0,139679109.0,135248284.0,2357097.0,-0.11430113297800122,-0.11550821956934336,0.00015953685292745238,0.00015994803476026767,-8.045992490254565e-05,-8.409927880898916e-05
39,200,675,-0.11618377556276967,-0.11729857939892414,-0.11837038275931466,-0.11699648958795779,-0.1182506561091659,-0.1188589857027933,0.0007263953924350384,0.0007363575929926663,0.0008131809712807669,0.0007975581450804818,0.000842586380198432,0.0008063591415418228,0.00909103747365566,0.014892184986854542,0.005142607324494,0.020751911017295212,0.002013312452633518,0.0027825059195407432,0.0015732880811291693,0.004622457269542846,-0.006869800978292241,-0.006784166437009,0.22146124229140715,0.3059319877750866,129868113.0,125335498.0,2169221.0,129873488.0,125533349.0,2194195.0,-0.11423905783238197,-0.11488693161159083,0.00016492864453241177,0.00016536857763025203,-9.058612246695382e-05,-9.030388983394862e-05
40,225,675,-0.11629884431338565,-0.11712651708920005,-0.11798271777644316,-0.11704875215290472,-0.11851988744879684,-0.1191733659379137,0.0008271255220758993,0.0008366060245555971,0.0009031442056527102,0.0009105784978859407,0.0009514140518807067,0.0009045161443623148,0.007276935234053478,0.013609880469288158,0.00551225526003736,0.023671493080017945,0.0020531298143266815,0.0026280879368963967,0.001785761704783404,0.005352688293890954,-0.007654885585565271,-0.007589918579907736,0.2821421035491372,0.3239620845808401,119837845.0,115438992.0,2004725.0,119844111.0,115627018.0,2027312.0,-0.1136519603930885,-0.11497987521826361,0.0001711312874237576,0.0001715985681168897,-0.00010026197536977149,-0.00010156406058654112
41,250,675,-0.11700021254768722,-0.11792503714167803,-0.11879985213905353,-0.11707676918893438,-0.11837864690778024,-0.11881595649259959,0.0008669073567425304,0.0008543084049861885,0.0009355053411928136,0.0010524068467191437,0.001098343123865441,0.0010269735047474782,0.007393732120880653,0.013820103996268132,0.0036832383326346873,0.023052484794319657,0.0023686115178522997,0.0030660626029535014,0.0017860350989791916,0.0056591895155906615,-0.007874633885047415,-0.008643397192290776,0.3203539807945029,0.4849089137551434,109712701.0,105476923.0,1838332.0,109719521.0,105654100.0,1858819.0,-0.11421323823284903,-0.1144134866289178,0.00017823727537760812,0.00017873585504310532,-0.00010433155957173762,-0.00011497636390760105
42,275,675,-0.1169643532293168,-0.11804842952840035,-0.11861276962765505,-0.1174734534844479,-0.11901917233145813,-0.11925635743890343,0.0010140457818250649,0.00099850242220836,0.0010909126206448965,0.0012101680151090416,0.001234050026035274,0.001176833975336964,0.004785243476455579,0.012727425271658625,0.001989644487897257,0.023444345484775773,0.0023366245137928605,0.0033323010887774227,0.001848030287727639,0.006321973004923636,-0.009197261172380093,-0.009868102637126671,0.4882979362052428,0.9288243698655523,99602529.0,95564663.0,1670221.0,99603956.0,95720434.0,1688875.0,-0.1138042323901584,-0.11460659545802543,0.00018640830111923477,0.00018693356651799115,-0.00012152789703713858,-0.0001322143514212643
43,300,675,-0.11808645966973337,-0.11923020119837313,-0.11969702036058645,-0.11756994918879507,-0.11948804888724385,-0.11956978638153005,0.0010137754574677366,0.0009732572371691853,0.0011363932840466615,0.001432807738821219,0.0014395423735124012,0.0013848643688425025,0.003943383273290323,0.011757432591622692,0.0006722124797572298,0.0246419996322667,0.0027190559248378987,0.003736117242926514,0.002055666963792405,0.0072672207575536964,-0.009493914557131703,-0.0115820594044017,0.6895236238523534,3.0580612911780682,89607059.0,85789635.0,1502324.0,89605228.0,85933596.0,1518792.0,-0.11459770917514746,-0.11467033727894432,0.00019579277005959665,0.00019637624057491286,-0.00012742287030527856,-0.00015599528614636032
